用户ID,游戏,行为,游戏时间
142793906,游戏4278,play,99
142793906,游戏2058,purchase,1
142793906,游戏2058,play,52
142793906,游戏4920,purchase,1
142793906,游戏4920,play,28
142793906,游戏2391,purchase,1
142793906,游戏2391,play,28
142793906,游戏860,purchase,1
142793906,游戏860,play,25
142793906,游戏4384,purchase,1
142793906,游戏4384,play,18.2
142793906,游戏2978,purchase,1
142793906,游戏2978,play,13.1
142793906,游戏1150,purchase,1
142793906,游戏1150,play,12.9
142793906,游戏1887,purchase,1
142793906,游戏1887,play,12.7
142793906,游戏399,purchase,1
142793906,游戏399,play,11.9
142793906,游戏3069,purchase,1
142793906,游戏3069,play,10.5
142793906,游戏3533,purchase,1
142793906,游戏3533,play,10.3
142793906,游戏1121,purchase,1
142793906,游戏1121,play,7.4
142793906,游戏2089,purchase,1
142793906,游戏2089,play,5
142793906,游戏903,purchase,1
142793906,游戏903,play,4.2
142793906,游戏1273,purchase,1
142793906,游戏1273,play,3.8
142793906,游戏1626,purchase,1
142793906,游戏1626,play,3.5
142793906,游戏3048,purchase,1
142793906,游戏3048,play,3.5
142793906,游戏199,purchase,1
142793906,游戏199,play,3.4
142793906,游戏3563,purchase,1
142793906,游戏3563,play,2.3
142793906,游戏3698,purchase,1
142793906,游戏3698,play,2.1
142793906,游戏382,purchase,1
142793906,游戏382,play,2
142793906,游戏971,purchase,1
142793906,游戏971,play,1.7
142793906,游戏942,purchase,1
142793906,游戏942,play,1.6
142793906,游戏2201,purchase,1
142793906,游戏2201,play,1.5
142793906,游戏1333,purchase,1
142793906,游戏1333,play,1.3
142793906,游戏4316,purchase,1
142793906,游戏4316,play,1.1
142793906,游戏5097,purchase,1
142793906,游戏5097,play,0.9
142793906,游戏90,purchase,1
142793906,游戏90,play,0.5
142793906,游戏3666,purchase,1
142793906,游戏3666,play,0.3
142793906,游戏3546,purchase,1
142793906,游戏3546,play,0.3
142793906,游戏4903,purchase,1
142793906,游戏4903,play,0.1
142793906,游戏4418,purchase,1
142793906,游戏4405,purchase,1
142793906,游戏200,purchase,1
142793906,游戏974,purchase,1
142793906,游戏1014,purchase,1
142793906,游戏1151,purchase,1
142793906,游戏1265,purchase,1
142793906,游戏1851,purchase,1
142793906,游戏2059,purchase,1
142793906,游戏2395,purchase,1
142793906,游戏2482,purchase,1
142793906,游戏3070,purchase,1
142793906,游戏3199,purchase,1
142793906,游戏4409,purchase,1
185174122,游戏4255,purchase,1
185174122,游戏4255,play,29
158799099,游戏1333,purchase,1
158799099,游戏1333,play,37
111953639,游戏4255,purchase,1
111953639,游戏4255,play,40
84514126,游戏3238,purchase,1
84514126,游戏3238,play,10
84514126,游戏2072,purchase,1
84514126,游戏2074,purchase,1
84514126,游戏2075,purchase,1
84514126,游戏2076,purchase,1
123696203,游戏971,purchase,1
123696203,游戏971,play,1806
123696203,游戏968,purchase,1
123696203,游戏968,play,318
123696203,游戏3127,purchase,1
123696203,游戏3127,play,184
123696203,游戏1997,purchase,1
123696203,游戏1997,play,60
123696203,游戏1972,purchase,1
123696203,游戏1972,play,55
123696203,游戏4915,purchase,1
123696203,游戏4915,play,44
123696203,游戏2823,purchase,1
123696203,游戏2823,play,18.5
123696203,游戏165,purchase,1
123696203,游戏165,play,16.8
123696203,游戏1129,purchase,1
123696203,游戏1129,play,13.7
123696203,游戏4909,purchase,1
123696203,游戏4909,play,10.9
123696203,游戏1406,purchase,1
123696203,游戏1406,play,9.4
123696203,游戏3992,purchase,1
123696203,游戏3992,play,8.6
123696203,游戏2474,purchase,1
123696203,游戏2474,play,5.5
123696203,游戏1189,purchase,1
123696203,游戏1189,play,3.9
123696203,游戏3900,purchase,1
123696203,游戏3900,play,3.6
123696203,游戏4255,purchase,1
123696203,游戏4255,play,2.9
123696203,游戏4758,purchase,1
123696203,游戏4758,play,2.4
123696203,游戏1333,purchase,1
123696203,游戏1333,play,2
123696203,游戏2978,purchase,1
123696203,游戏2978,play,0.9
123696203,游戏5097,purchase,1
123696203,游戏5097,play,0.7
123696203,游戏620,purchase,1
123696203,游戏620,play,0.5
123696203,游戏1973,purchase,1
123696203,游戏1973,play,0.3
123696203,游戏1661,purchase,1
123696203,游戏1661,play,0.1
123696203,游戏1553,purchase,1
123696203,游戏969,purchase,1
123696203,游戏970,purchase,1
123696203,游戏1021,purchase,1
123696203,游戏1117,purchase,1
123696203,游戏1167,purchase,1
123696203,游戏1970,purchase,1
123696203,游戏1973,purchase,1
123696203,游戏1975,purchase,1
123696203,游戏1975,purchase,1
123696203,游戏1971,purchase,1
123696203,游戏1971,purchase,1
123696203,游戏2091,purchase,1
123696203,游戏2144,purchase,1
123696203,游戏3128,purchase,1
123696203,游戏3509,purchase,1
123696203,游戏4919,purchase,1
146785235,游戏1333,purchase,1
146785235,游戏1333,play,0.8
248009721,游戏4690,purchase,1
248009721,游戏4690,play,59
220695363,游戏4255,purchase,1
220695363,游戏4255,play,1.9
220695363,游戏1333,purchase,1
220695363,游戏1333,play,0.7
150828477,游戏1333,purchase,1
150828477,游戏1333,play,2.9
131360546,游戏1333,purchase,1
131360546,游戏1333,play,2
303870889,游戏1333,purchase,1
303870889,游戏1333,play,29
188469466,游戏1333,purchase,1
188469466,游戏1333,play,0.6
131948270,游戏4936,purchase,1
131948270,游戏4936,play,1.9
131948270,游戏4934,purchase,1
131948270,游戏4695,purchase,1
257056644,游戏1333,purchase,1
257056644,游戏1333,play,8.7
70844556,游戏5086,purchase,1
70844556,游戏5086,play,509
70844556,游戏3832,purchase,1
70844556,游戏3832,play,478
70844556,游戏3825,purchase,1
70844556,游戏3825,play,181
70844556,游戏2742,purchase,1
70844556,游戏2742,play,3.8
70844556,游戏3826,purchase,1
70844556,游戏3833,purchase,1
70844556,游戏5087,purchase,1
295073214,游戏1333,purchase,1
295073214,游戏1333,play,19.4
34383588,游戏968,purchase,1
34383588,游戏968,play,9.6
34383588,游戏969,purchase,1
34383588,游戏970,purchase,1
146584740,游戏1333,purchase,1
146584740,游戏1333,play,4.7
242886720,游戏4725,purchase,1
242886720,游戏4725,play,6.9
242886720,游戏860,purchase,1
242886720,游戏860,play,1.4
242886720,游戏1815,purchase,1
242886720,游戏1815,play,0.5
242886720,游戏3714,purchase,1
242886720,游戏4820,purchase,1
242886720,游戏574,purchase,1
242886720,游戏4525,purchase,1
242886720,游戏4915,purchase,1
173774528,游戏1887,purchase,1
173774528,游戏1887,play,35
173774528,游戏4820,purchase,1
173774528,游戏4820,play,0.6
173774528,游戏2144,purchase,1
300412433,游戏4255,purchase,1
300412433,游戏4255,play,1
134258069,游戏3751,purchase,1
134258069,游戏3751,play,3.8
164047422,游戏3907,purchase,1
164047422,游戏3907,play,0.6
308114190,游戏1333,purchase,1
308114190,游戏1333,play,2.5
129922806,游戏1333,purchase,1
129922806,游戏1333,play,11.8
196816850,游戏1333,purchase,1
196816850,游戏1333,play,0.3
196816850,游戏893,purchase,1
196816850,游戏1809,purchase,1
196816850,游戏3358,purchase,1
196816850,游戏3553,purchase,1
196816850,游戏4543,purchase,1
196816850,游戏4740,purchase,1
196816850,游戏4820,purchase,1
195311349,游戏1333,purchase,1
195311349,游戏1333,play,0.2
35640500,游戏974,purchase,1
35640500,游戏974,play,78
35640500,游戏1118,purchase,1
35640500,游戏2073,purchase,1
35640500,游戏2076,purchase,1
136137921,游戏723,purchase,1
136137921,游戏723,play,351
136137921,游戏729,purchase,1
136137921,游戏729,play,338
136137921,游戏713,purchase,1
136137921,游戏713,play,51
136137921,游戏717,purchase,1
136137921,游戏717,play,9.9
136137921,游戏564,purchase,1
136137921,游戏564,play,6.7
136137921,游戏3543,purchase,1
136137921,游戏3543,play,5.9
136137921,游戏709,purchase,1
136137921,游戏709,play,4.9
136137921,游戏722,purchase,1
136137921,游戏722,play,4.7
136137921,游戏719,purchase,1
136137921,游戏719,play,4
136137921,游戏716,purchase,1
136137921,游戏716,play,3.5
136137921,游戏712,purchase,1
136137921,游戏712,play,3.2
136137921,游戏4623,purchase,1
136137921,游戏4623,play,0.6
136137921,游戏1118,purchase,1
136137921,游戏1118,play,0.5
136137921,游戏4856,purchase,1
136137921,游戏4856,play,0.4
136137921,游戏718,purchase,1
136137921,游戏724,purchase,1
136137921,游戏725,purchase,1
227929763,游戏1554,purchase,1
227929763,游戏1554,play,39
92940732,游戏968,purchase,1
92940732,游戏968,play,1899
92940732,游戏971,purchase,1
92940732,游戏971,play,221
92940732,游戏974,purchase,1
92940732,游戏974,play,5.8
92940732,游戏4367,purchase,1
92940732,游戏4367,play,4.6
92940732,游戏4255,purchase,1
92940732,游戏4255,play,0.2
92940732,游戏969,purchase,1
92940732,游戏970,purchase,1
92940732,游戏1117,purchase,1
92940732,游戏1167,purchase,1
92940732,游戏3509,purchase,1
163968268,游戏3638,purchase,1
163968268,游戏3638,play,107
163968268,游戏4543,purchase,1
163968268,游戏4543,play,8.6
163968268,游戏2520,purchase,1
163968268,游戏2520,play,1.5
163968268,游戏2144,purchase,1
163968268,游戏2144,play,1.1
163968268,游戏1333,purchase,1
163968268,游戏1333,play,0.9
163968268,游戏3714,purchase,1
163968268,游戏3714,play,0.1
163968268,游戏1130,purchase,1
163968268,#N/A,purchase,1
89106156,游戏1098,purchase,1
89106156,游戏1098,play,138
89106156,游戏3447,purchase,1
89106156,游戏3447,play,85
89106156,游戏2649,purchase,1
18066817,游戏974,purchase,1
18066817,游戏974,play,58
18066817,游戏377,purchase,1
18066817,游戏377,play,10.8
18066817,游戏3238,purchase,1
18066817,游戏3238,play,10.6
18066817,游戏1887,purchase,1
18066817,游戏1887,play,9.9
18066817,游戏1118,purchase,1
18066817,游戏1118,play,6.2
18066817,游戏2074,purchase,1
18066817,游戏2074,play,2.9
18066817,游戏4255,purchase,1
18066817,游戏4255,play,1.3
18066817,游戏968,purchase,1
18066817,游戏968,play,0.7
18066817,游戏2072,purchase,1
18066817,游戏2072,play,0.5
18066817,游戏969,purchase,1
18066817,游戏970,purchase,1
18066817,游戏1117,purchase,1
18066817,游戏1167,purchase,1
18066817,游戏2071,purchase,1
18066817,游戏2073,purchase,1
18066817,游戏2075,purchase,1
18066817,游戏2076,purchase,1
18066817,游戏2078,purchase,1
18066817,游戏2080,purchase,1
18066817,游戏2081,purchase,1
18066817,游戏2079,purchase,1
18066817,游戏3509,purchase,1
18066817,游戏4256,purchase,1
200190961,游戏1333,purchase,1
200190961,游戏1333,play,1.7
200190961,游戏3128,purchase,1
200190961,游戏3128,play,0.2
165510738,游戏1333,purchase,1
165510738,游戏1333,play,35
181385269,游戏971,purchase,1
181385269,游戏971,play,1160
181385269,游戏4255,purchase,1
181385269,游戏4255,play,442
181385269,游戏4820,purchase,1
181385269,游戏4820,play,66
181385269,游戏3553,purchase,1
181385269,游戏3553,play,24
181385269,游戏2289,purchase,1
181385269,游戏2289,play,20
181385269,游戏2474,purchase,1
181385269,游戏2474,play,19.8
181385269,游戏98,purchase,1
181385269,游戏98,play,4.5
181385269,游戏1887,purchase,1
181385269,游戏1887,play,1.6
181385269,游戏1333,purchase,1
181385269,游戏1333,play,1.4
181385269,游戏2144,purchase,1
181385269,游戏2144,play,0.3
181385269,游戏74,purchase,1
181385269,游戏4920,purchase,1
181385269,游戏972,purchase,1
181385269,游戏1815,purchase,1
181385269,游戏4227,purchase,1
181385269,游戏4725,purchase,1
178228113,游戏1333,purchase,1
178228113,游戏1333,play,0.8
301168432,游戏972,purchase,1
301168432,游戏973,purchase,1
301168432,游戏3155,purchase,1
237610173,游戏3714,purchase,1
237610173,游戏3714,play,17.1
237610173,游戏3553,purchase,1
237610173,游戏3553,play,5.2
237610173,游戏1957,purchase,1
200574126,游戏1333,purchase,1
200574126,游戏1333,play,9
200574126,游戏3553,purchase,1
200574126,游戏3553,play,0.8
200574126,游戏4255,purchase,1
200574126,游戏4255,play,0.7
200574126,游戏1957,purchase,1
200574126,游戏1957,play,0.5
200574126,游戏1586,purchase,1
200574126,游戏1586,play,0.3
19594216,游戏2072,purchase,1
19594216,游戏2072,play,0.3
19594216,游戏974,purchase,1
19594216,游戏2073,purchase,1
19594216,游戏2076,purchase,1
19594216,游戏2081,purchase,1
19594216,游戏2079,purchase,1
201977954,游戏1333,purchase,1
201977954,游戏1333,play,13.1
221901510,游戏1333,purchase,1
221901510,游戏1333,play,0.2
121884238,游戏1887,purchase,1
121884238,游戏1887,play,26
121884238,游戏1138,purchase,1
121884238,游戏1138,play,16.6
121884238,游戏319,purchase,1
121884238,游戏319,play,15.1
121884238,游戏971,purchase,1
121884238,游戏971,play,13.1
121884238,游戏727,purchase,1
121884238,游戏727,play,10
121884238,游戏4627,purchase,1
121884238,游戏4627,play,9.2
121884238,游戏620,purchase,1
121884238,游戏620,play,9.1
121884238,游戏545,purchase,1
121884238,游戏545,play,4.8
121884238,游戏574,purchase,1
121884238,游戏574,play,2.3
121884238,游戏4820,purchase,1
121884238,游戏4820,play,1.8
121884238,游戏726,purchase,1
121884238,游戏726,play,1.7
121884238,游戏310,purchase,1
121884238,游戏1139,purchase,1
121884238,游戏1140,purchase,1
121884238,游戏1141,purchase,1
121884238,游戏1142,purchase,1
60820884,游戏971,purchase,1
60820884,游戏971,play,68
60820884,游戏1333,purchase,1
60820884,游戏1333,play,1.5
110824765,游戏971,purchase,1
110824765,游戏971,play,624
110824765,游戏324,purchase,1
110824765,游戏324,play,209
110824765,游戏2289,purchase,1
110824765,游戏2289,play,60
110824765,游戏2820,purchase,1
110824765,游戏2820,play,47
110824765,游戏4278,purchase,1
110824765,游戏4278,play,37
110824765,游戏4820,purchase,1
110824765,游戏4820,play,33
110824765,游戏4255,purchase,1
110824765,游戏4255,play,17.6
110824765,游戏3638,purchase,1
110824765,游戏3638,play,17.3
110824765,游戏98,purchase,1
110824765,游戏98,play,17
110824765,游戏245,purchase,1
110824765,游戏245,play,16.5
110824765,游戏729,purchase,1
110824765,游戏729,play,13.8
110824765,游戏3123,purchase,1
110824765,游戏3123,play,13.6
110824765,游戏972,purchase,1
110824765,游戏972,play,6
110824765,游戏320,purchase,1
110824765,游戏320,play,4.1
110824765,游戏4758,purchase,1
110824765,游戏4758,play,1.7
110824765,游戏818,purchase,1
110824765,游戏818,play,1.5
110824765,游戏4920,purchase,1
110824765,游戏4920,play,1.2
110824765,游戏4196,purchase,1
110824765,游戏4196,play,1.1
110824765,游戏1273,purchase,1
110824765,游戏1273,play,1
110824765,游戏4919,purchase,1
110824765,游戏4919,play,0.7
110824765,游戏3439,purchase,1
110824765,游戏3439,play,0.4
110824765,游戏545,purchase,1
110824765,游戏545,play,0.3
110824765,游戏325,purchase,1
110824765,游戏2144,purchase,1
110824765,游戏113,purchase,1
110824765,游戏860,purchase,1
110824765,游戏2155,purchase,1
110824765,游戏2968,purchase,1
110824765,游戏3122,purchase,1
110824765,游戏3358,purchase,1
110824765,游戏5108,purchase,1
155464938,游戏1887,purchase,1
155464938,游戏1887,play,61
183574382,游戏3128,purchase,1
183574382,游戏3128,play,4.1
183574382,游戏1265,purchase,1
183574382,游戏1265,play,3.7
183574382,游戏3418,purchase,1
183574382,游戏3418,play,1.3
183574382,游戏5026,purchase,1
183574382,游戏5026,play,1
183574382,游戏2039,purchase,1
183574382,游戏2039,play,0.9
183574382,游戏234,purchase,1
183574382,游戏382,purchase,1
183574382,游戏469,purchase,1
183574382,游戏462,purchase,1
183574382,游戏1471,purchase,1
183574382,游戏1734,purchase,1
183574382,游戏1823,purchase,1
183574382,游戏1913,purchase,1
183574382,游戏2046,purchase,1
183574382,游戏2091,purchase,1
183574382,游戏2109,purchase,1
183574382,游戏2453,purchase,1
183574382,游戏2739,purchase,1
183574382,游戏2849,purchase,1
183574382,游戏3039,purchase,1
183574382,游戏3340,purchase,1
183574382,游戏3420,purchase,1
183574382,游戏3498,purchase,1
183574382,游戏4004,purchase,1
183574382,游戏4686,purchase,1
183574382,游戏4820,purchase,1
183574382,游戏4896,purchase,1
183574382,游戏4920,purchase,1
183574382,游戏5037,purchase,1
170181678,游戏4227,purchase,1
170181678,游戏4227,play,8.1
170181678,游戏4004,purchase,1
170181678,游戏4004,play,1.5
170181678,游戏1369,purchase,1
250977044,游戏1333,purchase,1
250977044,游戏1333,play,17
39671216,游戏2073,purchase,1
39671216,游戏2076,purchase,1
156021358,游戏1887,purchase,1
156021358,游戏1887,play,6.4
156021358,游戏1333,purchase,1
156021358,游戏1333,play,1.1
100993239,游戏1299,purchase,1
100993239,游戏1299,play,75
100993239,游戏4367,purchase,1
100993239,游戏4367,play,70
100993239,游戏4548,purchase,1
100993239,游戏4548,play,32
100993239,游戏4480,purchase,1
100993239,游戏4480,play,32
100993239,游戏4743,purchase,1
100993239,游戏4743,play,15.3
100993239,游戏620,purchase,1
100993239,游戏620,play,12
100993239,游戏4685,purchase,1
100993239,游戏4685,play,8.2
100993239,游戏2656,purchase,1
100993239,游戏2656,play,5.4
100993239,游戏4308,purchase,1
100993239,游戏4308,play,4.4
100993239,游戏3048,purchase,1
100993239,游戏3048,play,3
100993239,游戏3123,purchase,1
100993239,游戏3123,play,2.1
100993239,游戏3239,purchase,1
100993239,游戏3239,play,2
100993239,游戏2978,purchase,1
100993239,游戏2978,play,1.7
100993239,游戏4364,purchase,1
100993239,游戏4364,play,0.6
100993239,游戏4742,purchase,1
100993239,游戏4742,play,0.5
100993239,游戏4004,purchase,1
100993239,游戏4004,play,0.3
100993239,#N/A,purchase,1
100993239,游戏3396,purchase,1
100993239,游戏497,purchase,1
100993239,游戏1292,purchase,1
100993239,游戏1300,purchase,1
100993239,游戏2941,purchase,1
100993239,游戏3881,purchase,1
100993239,游戏4309,purchase,1
100993239,游戏4368,purchase,1
100993239,游戏4369,purchase,1
100993239,游戏4370,purchase,1
100993239,游戏4550,purchase,1
100993239,游戏4552,purchase,1
100993239,游戏4920,purchase,1
168163793,游戏4758,purchase,1
168163793,游戏4758,play,110
168163793,游戏4820,purchase,1
168163793,游戏4820,play,47
168163793,游戏3553,purchase,1
168163793,游戏3553,play,40
168163793,游戏3457,purchase,1
168163793,游戏3457,play,3.6
168163793,游戏1333,purchase,1
168163793,游戏1333,play,3.1
168163793,游戏74,purchase,1
168163793,游戏166,purchase,1
168163793,游戏242,purchase,1
168163793,游戏244,purchase,1
168163793,游戏245,purchase,1
168163793,游戏293,purchase,1
168163793,游戏306,purchase,1
168163793,游戏314,purchase,1
168163793,游戏317,purchase,1
168163793,游戏374,purchase,1
168163793,游戏382,purchase,1
168163793,游戏592,purchase,1
168163793,游戏640,purchase,1
168163793,游戏680,purchase,1
168163793,游戏694,purchase,1
168163793,游戏703,purchase,1
168163793,游戏797,purchase,1
168163793,游戏896,purchase,1
168163793,游戏935,purchase,1
168163793,游戏999,purchase,1
168163793,游戏1130,purchase,1
168163793,游戏1189,purchase,1
168163793,游戏1289,purchase,1
168163793,游戏1359,purchase,1
168163793,游戏1360,purchase,1
168163793,游戏1369,purchase,1
168163793,游戏1407,purchase,1
168163793,游戏1418,purchase,1
168163793,游戏1412,purchase,1
168163793,游戏1432,purchase,1
168163793,游戏1574,purchase,1
168163793,游戏1575,purchase,1
168163793,游戏1581,purchase,1
168163793,游戏1615,purchase,1
168163793,游戏1632,purchase,1
168163793,游戏1692,purchase,1
168163793,游戏1693,purchase,1
168163793,游戏1726,purchase,1
168163793,游戏1749,purchase,1
168163793,游戏1768,purchase,1
168163793,#N/A,purchase,1
168163793,游戏1823,purchase,1
168163793,游戏1931,purchase,1
168163793,游戏1957,purchase,1
168163793,游戏1966,purchase,1
168163793,游戏2046,purchase,1
168163793,游戏2144,purchase,1
168163793,游戏2185,purchase,1
168163793,游戏2453,purchase,1
168163793,游戏2548,purchase,1
168163793,游戏2590,purchase,1
168163793,游戏2604,purchase,1
168163793,游戏2648,purchase,1
168163793,游戏2656,purchase,1
168163793,游戏2696,purchase,1
168163793,游戏2732,purchase,1
168163793,游戏2783,purchase,1
168163793,游戏2931,purchase,1
168163793,游戏2941,purchase,1
168163793,游戏2978,purchase,1
168163793,游戏3039,purchase,1
168163793,游戏3102,purchase,1
168163793,游戏3103,purchase,1
168163793,游戏3123,purchase,1
168163793,游戏3158,purchase,1
168163793,游戏3216,purchase,1
168163793,游戏3257,purchase,1
168163793,游戏3340,purchase,1
168163793,游戏3364,purchase,1
168163793,#N/A,purchase,1
168163793,游戏3394,purchase,1
168163793,游戏3420,purchase,1
168163793,游戏3498,purchase,1
168163793,游戏3533,purchase,1
168163793,游戏3588,purchase,1
168163793,游戏3591,purchase,1
168163793,游戏3640,purchase,1
168163793,游戏3664,purchase,1
168163793,游戏3772,purchase,1
168163793,游戏4004,purchase,1
168163793,游戏4027,purchase,1
168163793,游戏4034,purchase,1
168163793,游戏4140,purchase,1
168163793,游戏4159,purchase,1
168163793,游戏4165,purchase,1
168163793,游戏4176,purchase,1
168163793,游戏4227,purchase,1
168163793,游戏4310,purchase,1
168163793,游戏4375,purchase,1
168163793,游戏4386,purchase,1
168163793,游戏4433,purchase,1
168163793,游戏4557,purchase,1
168163793,游戏4627,purchase,1
168163793,游戏4643,purchase,1
168163793,游戏4740,purchase,1
168163793,游戏4795,purchase,1
168163793,游戏4852,purchase,1
168163793,游戏4875,purchase,1
168163793,游戏4919,purchase,1
168163793,游戏4920,purchase,1
168163793,游戏4906,purchase,1
168163793,游戏4915,purchase,1
168163793,游戏5035,purchase,1
168163793,游戏5037,purchase,1
168163793,游戏5085,purchase,1
194854693,游戏1974,purchase,1
194854693,游戏1974,play,74
194854693,游戏710,purchase,1
194854693,游戏710,play,7.3
194854693,游戏1333,purchase,1
194854693,游戏1333,play,2.6
194854693,游戏5052,purchase,1
194854693,游戏5052,play,1.7
194854693,游戏711,purchase,1
194854693,游戏711,play,0.3
194854693,游戏4920,purchase,1
194854693,游戏5046,purchase,1
194854693,游戏5047,purchase,1
194854693,游戏5048,purchase,1
194854693,游戏5049,purchase,1
194854693,游戏5050,purchase,1
194854693,游戏5051,purchase,1
194854693,游戏5053,purchase,1
194854693,游戏5054,purchase,1
36257313,游戏2566,purchase,1
36257313,游戏3264,purchase,1
32577778,#N/A,purchase,1
32577778,#N/A,play,201
32577778,游戏364,purchase,1
32577778,游戏364,play,33
32577778,游戏1997,purchase,1
32577778,游戏1997,play,24
32577778,游戏3380,purchase,1
32577778,游戏3380,play,15.2
32577778,游戏971,purchase,1
32577778,游戏971,play,12.4
32577778,游戏3298,purchase,1
32577778,游戏3298,play,10
32577778,游戏1271,purchase,1
32577778,游戏1271,play,5.1
32577778,游戏1887,purchase,1
32577778,游戏1887,play,1.2
32577778,游戏1270,purchase,1
32577778,游戏1270,play,0.7
32577778,游戏2018,purchase,1
32577778,游戏2015,purchase,1
32577778,游戏365,purchase,1
32577778,游戏3381,purchase,1
112763045,游戏2474,purchase,1
112763045,游戏2474,play,130
112763045,游戏971,purchase,1
112763045,游戏971,play,129
112763045,游戏3239,purchase,1
112763045,游戏3239,play,31
112763045,游戏2072,purchase,1
112763045,游戏2072,play,23
112763045,游戏2071,purchase,1
112763045,游戏2071,play,20
112763045,游戏2075,purchase,1
112763045,游戏2075,play,11.9
112763045,游戏5037,purchase,1
112763045,游戏5037,play,10.3
112763045,游戏3238,purchase,1
112763045,游戏3238,play,7.4
112763045,游戏2074,purchase,1
112763045,游戏2074,play,4.8
112763045,游戏2076,purchase,1
112763045,游戏2076,play,0.6
112763045,游戏3128,purchase,1
112763045,游戏3128,play,0.2
112763045,游戏1955,purchase,1
112763045,游戏968,purchase,1
112763045,游戏969,purchase,1
112763045,游戏970,purchase,1
112763045,游戏974,purchase,1
112763045,游戏1117,purchase,1
112763045,游戏1118,purchase,1
112763045,游戏1167,purchase,1
112763045,游戏2073,purchase,1
112763045,游戏2078,purchase,1
112763045,游戏2080,purchase,1
112763045,游戏2081,purchase,1
112763045,游戏2079,purchase,1
112763045,游戏2473,purchase,1
112763045,游戏3509,purchase,1
112763045,游戏4256,purchase,1
141737874,游戏1333,purchase,1
141737874,游戏1333,play,3.4
53901705,游戏4255,purchase,1
53901705,游戏4255,play,1545
53901705,游戏275,purchase,1
53901705,游戏275,play,657
53901705,游戏1661,purchase,1
53901705,游戏1661,play,54
53901705,游戏2072,purchase,1
53901705,游戏2072,play,27
53901705,游戏3649,purchase,1
53901705,游戏3649,play,18.2
53901705,游戏1064,purchase,1
53901705,游戏1064,play,15.1
53901705,游戏2074,purchase,1
53901705,游戏2074,play,11.2
53901705,游戏3238,purchase,1
53901705,游戏3238,play,6.9
53901705,游戏2075,purchase,1
53901705,游戏2075,play,1.5
53901705,游戏2290,purchase,1
53901705,游戏2290,play,0.7
53901705,游戏2076,purchase,1
53901705,游戏2076,play,0.7
53901705,游戏1662,purchase,1
53901705,游戏2535,purchase,1
53901705,游戏3239,purchase,1
53901705,游戏3647,purchase,1
53901705,游戏4915,purchase,1
175087399,游戏1333,purchase,1
175087399,游戏1333,play,1.8
175087399,游戏4255,purchase,1
175087399,游戏4255,play,0.9
175087399,游戏4643,purchase,1
175087399,游戏4920,purchase,1
282004804,游戏1572,purchase,1
282004804,游戏2941,purchase,1
282004804,游戏4758,purchase,1
282004804,游戏5037,purchase,1
17495098,游戏1762,purchase,1
17495098,游戏1762,play,323
17495098,游戏4317,purchase,1
17495098,游戏4317,play,250
17495098,游戏968,purchase,1
17495098,游戏968,play,189
17495098,游戏971,purchase,1
17495098,游戏971,play,182
17495098,游戏1763,purchase,1
17495098,游戏1763,play,132
17495098,游戏3123,purchase,1
17495098,游戏3123,play,77
17495098,游戏1764,purchase,1
17495098,游戏1764,play,45
17495098,游戏4699,purchase,1
17495098,游戏4699,play,36
17495098,游戏974,purchase,1
17495098,游戏974,play,28
17495098,游戏4255,purchase,1
17495098,游戏4255,play,22
17495098,游戏1014,purchase,1
17495098,游戏1014,play,19.6
17495098,游戏4685,purchase,1
17495098,游戏4685,play,17.4
17495098,游戏4316,purchase,1
17495098,游戏4316,play,15
17495098,游戏2001,purchase,1
17495098,游戏2001,play,7.4
17495098,游戏1931,purchase,1
17495098,游戏1931,play,7.1
17495098,游戏4793,purchase,1
17495098,游戏4793,play,6.3
17495098,游戏4175,purchase,1
17495098,游戏4175,play,6.2
17495098,游戏2510,purchase,1
17495098,游戏2510,play,5.2
17495098,游戏1701,purchase,1
17495098,游戏1701,play,4.5
17495098,游戏2341,purchase,1
17495098,游戏2341,play,4.4
17495098,游戏4709,purchase,1
17495098,游戏4709,play,3.5
17495098,游戏3546,purchase,1
17495098,游戏3546,play,3.5
17495098,游戏1333,purchase,1
17495098,游戏1333,play,2.4
17495098,游戏2820,purchase,1
17495098,游戏2820,play,2.2
17495098,游戏969,purchase,1
17495098,游戏969,play,1.4
17495098,游戏3420,purchase,1
17495098,游戏3420,play,1.3
17495098,游戏1117,purchase,1
17495098,游戏1117,play,1.1
17495098,游戏1318,purchase,1
17495098,游戏1318,play,0.9
17495098,游戏4546,purchase,1
17495098,游戏4546,play,0.7
17495098,游戏818,purchase,1
17495098,游戏818,play,0.7
17495098,游戏3543,purchase,1
17495098,游戏3543,play,0.5
17495098,游戏2071,purchase,1
17495098,游戏2071,play,0.4
17495098,游戏484,purchase,1
17495098,游戏484,play,0.4
17495098,游戏106,purchase,1
17495098,游戏106,play,0.1
17495098,游戏1766,purchase,1
17495098,游戏1766,play,0.1
17495098,游戏2062,purchase,1
17495098,游戏18,purchase,1
17495098,游戏163,purchase,1
17495098,游戏164,purchase,1
17495098,游戏364,purchase,1
17495098,游戏531,purchase,1
17495098,游戏970,purchase,1
17495098,游戏1167,purchase,1
17495098,游戏1319,purchase,1
17495098,游戏1321,purchase,1
17495098,游戏1426,purchase,1
17495098,游戏1726,purchase,1
17495098,游戏2006,purchase,1
17495098,游戏2073,purchase,1
17495098,游戏2076,purchase,1
17495098,游戏2078,purchase,1
